country,state,sqft,bhk,area_type,population,age,price
India,Karnataka,1716,5,Poor,6380,24,33915115
India,Tamil Nadu,4413,5,Poor,36614,0,91187580
India,Rajasthan,4403,1,Rich,12782,7,52656615
India,Punjab,3860,1,Poor,45042,37,18387410
India,Delhi,2543,2,Medium,35528,10,99306961
India,West Bengal,3536,4,Rich,23282,21,68779816
India,Telangana,2414,5,Rich,18499,10,96384919
India,Tamil Nadu,3250,1,Rich,33191,32,47827848
India,Maharashtra,4472,5,Medium,9989,40,223920714
India,Gujarat,3626,2,Medium,1719,36,30949025
India,Punjab,4974,4,Medium,31720,33,60221634
India,Haryana,3805,4,Medium,16221,22,66532459
India,Rajasthan,3363,2,Rich,7073,40,31857754
India,Uttar Pradesh,509,4,Medium,42890,6,6584761
India,Rajasthan,1177,4,Medium,11691,28,12842514
India,Haryana,691,1,Medium,41332,26,7840340
India,Telangana,4281,3,Medium,9294,21,73391487
India,Karnataka,4373,1,Medium,4205,3,77975013
India,Uttar Pradesh,910,4,Medium,35234,20,9407447
India,Uttar Pradesh,2446,1,Medium,42811,15,15905340
India,Maharashtra,4170,2,Poor,22601,11,125560153
India,Tamil Nadu,3354,3,Rich,7028,7,81853084
India,Karnataka,3402,5,Rich,13363,1,194999943
India,Rajasthan,595,5,Rich,25552,31,9951912
India,Gujarat,896,4,Rich,46183,12,25320358
India,Delhi,441,1,Medium,36607,33,10592421
India,Telangana,2209,5,Medium,38284,6,77959919
India,West Bengal,3521,4,Poor,41743,36,29771796
India,Punjab,826,4,Poor,2753,8,7549042
India,Haryana,1954,2,Rich,37809,32,39677309
India,Telangana,842,2,Poor,42745,27,10397930
India,Maharashtra,4885,2,Poor,46519,1,214265262
India,Maharashtra,1538,2,Poor,17074,0,49081134
India,Kerala,3065,3,Medium,45859,35,43695354
India,Delhi,1177,3,Poor,19493,6,37271200
India,West Bengal,2703,2,Medium,40469,31,25038281
India,Haryana,3882,1,Medium,43589,4,65341891
India,Rajasthan,2757,4,Medium,9645,10,30853565
India,Kerala,2649,5,Medium,5432,31,38236219
India,Uttar Pradesh,3120,5,Poor,3031,33,17242346
India,West Bengal,3161,1,Rich,28369,22,40815996
India,Delhi,672,5,Rich,41385,38,49458741
India,West Bengal,4669,2,Poor,6868,15,32690961
India,Kerala,1690,5,Poor,43109,18,24451884
India,Uttar Pradesh,3508,1,Poor,34511,14,15512902
India,Kerala,4240,5,Rich,49302,16,160331749
India,Telangana,1247,5,Poor,1594,38,16114683
India,Delhi,2960,1,Medium,7089,6,81416573
India,Rajasthan,2852,4,Medium,31209,16,37790643
India,Tamil Nadu,3325,3,Rich,16730,36,64141980
India,Uttar Pradesh,1837,1,Poor,35635,21,8528142
India,Maharashtra,4182,5,Medium,27488,8,299481085
India,Tamil Nadu,1494,4,Poor,45564,8,24109165
India,Gujarat,2378,1,Medium,1068,5,21306189
India,Punjab,1283,5,Medium,30152,9,23954902
India,Telangana,3766,3,Medium,24382,33,66730722
India,Gujarat,2503,4,Medium,2144,11,33189204
India,Telangana,1487,4,Rich,35457,25,56990398
India,Rajasthan,1276,1,Rich,23881,1,17401443
India,Gujarat,3343,5,Poor,34683,29,44789484
India,Kerala,4891,3,Poor,24223,14,46291628
India,Tamil Nadu,3739,5,Poor,32029,15,67977488
India,Punjab,2070,1,Poor,2522,20,7999049
India,Telangana,1505,5,Poor,42616,36,28260833
India,Rajasthan,4051,5,Poor,21143,28,35036909
India,Karnataka,882,3,Medium,13342,22,16893770
India,West Bengal,3108,4,Medium,16354,38,35887855
India,Karnataka,3903,4,Rich,32230,9,211985315
India,Uttar Pradesh,2467,1,Rich,43136,3,29303392
India,Uttar Pradesh,2170,2,Medium,41011,34,14922388
India,Rajasthan,3896,4,Medium,28563,32,43847433
India,Haryana,2877,5,Medium,41028,23,67954678
India,Haryana,4097,4,Rich,29672,39,93554758
India,Delhi,1007,5,Rich,47579,19,109391105
India,Gujarat,2461,5,Poor,33161,19,33371955
India,West Bengal,4607,5,Rich,17568,12,115343608
India,Telangana,819,4,Poor,34044,9,16294750
India,Haryana,4353,5,Poor,7073,13,60257998
India,Telangana,3727,5,Rich,27420,18,156909575
India,Tamil Nadu,1634,1,Poor,7255,15,10195169
India,Maharashtra,2729,5,Rich,27297,38,210131257
India,Tamil Nadu,1572,4,Medium,32574,20,27844651
India,West Bengal,835,5,Medium,30534,18,15886060
India,Haryana,733,4,Medium,8506,27,11845116
India,West Bengal,3633,3,Rich,14472,20,52273866
India,Gujarat,1544,2,Poor,37635,33,12381737
India,Haryana,312,1,Rich,13526,22,4478291
India,Telangana,1481,3,Poor,16299,32,16693370
India,Rajasthan,4146,1,Poor,3520,0,21231366
India,Haryana,3417,1,Poor,22157,26,25178795
India,Kerala,4961,2,Medium,47871,27,71376324
India,Tamil Nadu,4310,3,Medium,20290,18,68632350
India,Maharashtra,3804,1,Rich,28122,5,209766853
India,Tamil Nadu,1347,3,Rich,8088,10,28709475
India,Maharashtra,4121,5,Rich,46665,17,438234911
India,Tamil Nadu,4079,2,Rich,3794,4,90344892
India,Punjab,4591,2,Poor,16584,37,23977986
India,Uttar Pradesh,460,1,Poor,32210,18,2160482
India,Punjab,572,2,Poor,38180,2,5673529
India,West Bengal,1901,1,Rich,4718,19,21573779
India,Telangana,3215,3,Poor,42211,20,42484562
India,Karnataka,2415,3,Medium,49527,2,93003507
India,Delhi,741,1,Rich,40269,6,35502362
India,West Bengal,1155,2,Medium,6279,32,8865357
India,Maharashtra,4850,4,Rich,16131,22,313239810
India,Haryana,4834,2,Medium,33525,38,57007180
India,Uttar Pradesh,2363,1,Medium,1420,40,9991304
India,Uttar Pradesh,809,2,Medium,19243,35,4636055
India,Delhi,2365,3,Poor,49005,25,70059555
India,Uttar Pradesh,4742,4,Poor,42983,4,50876520
India,Telangana,2298,5,Poor,18400,34,34974940
India,Kerala,3656,2,Poor,44327,27,33338572
India,Maharashtra,1185,2,Medium,24362,33,37535016
India,Haryana,904,5,Medium,49073,9,25535717
India,West Bengal,4079,2,Rich,35285,30,55757667
India,Delhi,4942,1,Medium,22703,31,104242774
India,Uttar Pradesh,4793,2,Medium,5487,6,33230472
India,West Bengal,2571,3,Poor,16105,33,15118837
India,Maharashtra,3332,3,Medium,25967,16,164010855
India,Telangana,4541,2,Poor,17350,36,45291100
India,Kerala,1064,2,Rich,17882,11,18926711
India,Maharashtra,4104,5,Rich,29789,30,323169973
India,Delhi,4413,3,Rich,7546,12,223623186
India,Karnataka,3614,1,Medium,19595,3,76232654
India,Gujarat,3106,2,Medium,19639,4,45363239
India,Tamil Nadu,1752,4,Rich,19706,6,53299992
India,Rajasthan,3963,5,Rich,34937,38,79235541
India,Karnataka,3648,4,Poor,49394,21,87729691
India,Rajasthan,1481,5,Rich,25099,22,29842971
India,Telangana,658,3,Medium,21126,28,11593013
India,Rajasthan,3490,5,Rich,16346,2,87266517
India,Haryana,540,5,Rich,46721,13,22638633
India,Uttar Pradesh,4618,4,Medium,36081,25,52138815
India,Haryana,2949,4,Medium,41251,19,62725003
India,Telangana,2722,3,Rich,11282,31,59515053
India,Tamil Nadu,1555,4,Poor,25583,34,16380076
India,Rajasthan,4250,5,Medium,48156,33,62985354
India,Maharashtra,362,5,Poor,4571,25,13654150
India,Punjab,4575,3,Poor,6029,22,26791556
India,West Bengal,653,3,Medium,17014,8,8345141
India,Tamil Nadu,3945,4,Poor,9787,4,55501592
India,Rajasthan,4297,3,Rich,32899,29,59671226
India,Kerala,513,3,Poor,30621,33,4097856
India,Telangana,1373,4,Rich,32241,20,51806932
India,Punjab,4790,1,Poor,33953,0,33657685
India,Gujarat,3811,1,Rich,45308,21,57606835
India,Maharashtra,1525,4,Poor,17163,28,46248806
India,West Bengal,2970,3,Rich,2688,15,44642758
India,Rajasthan,3308,5,Rich,49531,4,106330857
India,Delhi,347,2,Medium,4457,15,11540797
India,Karnataka,2197,1,Poor,46680,3,34271585
India,Maharashtra,2243,3,Medium,23296,27,98614531
India,Tamil Nadu,2127,3,Medium,23768,5,33507988
India,Telangana,4023,1,Rich,45001,24,97113165
India,Maharashtra,2353,2,Poor,26317,8,70028807
India,Rajasthan,3720,4,Poor,20623,25,28055348
India,Gujarat,3513,5,Poor,35551,38,39203434
India,Kerala,3518,2,Poor,29864,37,26663996
India,Kerala,625,1,Medium,17491,22,5076044
India,Haryana,2339,4,Poor,11040,0,37768356
India,Maharashtra,3866,5,Medium,15312,39,175506069
India,Delhi,4512,1,Medium,2504,9,112915377
India,Delhi,1999,4,Poor,14898,40,51759791
India,Rajasthan,1275,1,Poor,14002,5,6826118
India,Punjab,4033,5,Rich,35196,32,83728075
India,West Bengal,4157,4,Medium,16628,26,49928675
India,Rajasthan,3777,3,Rich,49310,2,79821110
India,Punjab,4725,4,Medium,29832,6,78923627
India,Punjab,2374,1,Medium,33969,20,18437115
India,Uttar Pradesh,2402,4,Poor,38893,17,21352366
India,Maharashtra,3913,5,Medium,26382,11,263015144
India,Haryana,4625,5,Medium,37744,20,107179839
India,Maharashtra,4167,3,Poor,21407,15,120128371
India,Tamil Nadu,1049,4,Medium,46733,19,25199788
India,Rajasthan,3745,3,Medium,47146,9,46214021
India,Punjab,2515,1,Medium,23713,32,14885753
India,Delhi,644,2,Rich,22500,3,42821696
India,Uttar Pradesh,1252,5,Rich,25719,25,23125081
India,Delhi,2107,5,Rich,28315,9,184054358
India,Haryana,2785,1,Poor,23322,5,25223695
India,Punjab,2871,2,Rich,9167,1,41650031
India,Rajasthan,371,3,Medium,23984,12,3646378
India,Rajasthan,3490,5,Medium,2287,30,32457277
India,West Bengal,4202,1,Rich,33238,18,58639697
India,Kerala,2579,2,Rich,18968,22,41574013
India,Rajasthan,4323,1,Medium,24606,24,29477084
India,Haryana,2460,4,Poor,10223,9,32972934
India,Tamil Nadu,406,1,Rich,42704,7,8332440
India,Delhi,4540,4,Medium,26396,27,195257303
India,Karnataka,4442,4,Medium,8087,8,125645735
India,Punjab,2305,4,Medium,15724,6,32264391
India,Telangana,1369,5,Medium,28245,19,41764076
India,Karnataka,4040,1,Rich,13040,21,81888722
India,Delhi,625,5,Medium,43464,18,43968294
India,Kerala,1255,4,Rich,42514,28,31122435
India,Gujarat,4439,5,Poor,14188,5,61407721
India,Gujarat,4961,4,Medium,37397,9,101524846
India,Rajasthan,1670,5,Poor,26247,22,15934855
India,West Bengal,3854,5,Poor,13631,0,46433447
India,Karnataka,3271,4,Rich,45250,17,186169512
India,Telangana,1040,2,Rich,41024,12,29578495
India,Tamil Nadu,2048,2,Rich,14111,35,29794541
India,Gujarat,1709,3,Poor,34677,40,13381702
India,Punjab,2860,2,Rich,6103,26,31548614
India,Karnataka,1598,2,Medium,35956,7,45459674
India,Rajasthan,3264,1,Poor,3216,28,13487426
India,Maharashtra,1670,5,Poor,11694,9,74323681
India,Rajasthan,2229,2,Medium,48074,34,19932989
India,Tamil Nadu,1014,2,Rich,12116,18,21152727
India,Uttar Pradesh,3311,1,Rich,45085,36,28977181
India,West Bengal,4241,3,Medium,34577,0,70508915
India,Haryana,3047,2,Rich,35750,38,61543726
India,Telangana,864,4,Poor,2304,34,8732124
India,Maharashtra,2458,3,Poor,34617,8,93543242
India,Tamil Nadu,3244,5,Rich,23720,2,131976523
India,Uttar Pradesh,383,2,Medium,32952,9,3602204
India,Kerala,2591,3,Poor,14704,16,23426085
India,West Bengal,1014,1,Poor,9301,1,6852024
India,Uttar Pradesh,1254,3,Poor,31341,5,9608516
India,Punjab,4131,1,Poor,4255,34,15515383
India,Maharashtra,3447,2,Poor,3570,26,77502901
India,Delhi,1187,1,Poor,23804,33,16964561
India,Kerala,475,2,Poor,16106,23,3445254
India,Karnataka,1694,3,Medium,8034,7,36864828
India,Rajasthan,1920,4,Poor,27925,3,18829825
India,Uttar Pradesh,2876,2,Rich,34299,15,40780584
India,Punjab,3465,3,Medium,21888,40,29337979
India,Tamil Nadu,4654,4,Rich,36233,13,158429607
India,Punjab,925,5,Medium,8509,30,11148806
India,Kerala,2191,5,Medium,32258,20,43648150
India,Karnataka,2938,1,Medium,7799,35,36308853
India,Uttar Pradesh,3646,1,Poor,20906,35,12852495
India,Tamil Nadu,3934,1,Poor,40357,23,32207211
India,Tamil Nadu,4081,3,Medium,27221,4,80557102
India,Tamil Nadu,2426,2,Medium,22088,29,33654635
India,Rajasthan,4005,4,Poor,49047,6,42256057
India,Delhi,4730,4,Medium,39536,6,296748257
India,Kerala,380,2,Poor,30662,31,2646170
India,Uttar Pradesh,1694,1,Poor,49484,19,8923044
India,Kerala,2241,3,Rich,32457,30,36798726
India,Haryana,4995,4,Poor,16860,17,64133044
India,Tamil Nadu,716,2,Rich,39767,32,12630197
India,Karnataka,2244,2,Medium,42815,37,49486859
India,Gujarat,3494,4,Rich,25117,23,80640099
India,Gujarat,1653,4,Medium,49596,39,27714540
India,Karnataka,1738,3,Poor,40632,22,33515613
India,Punjab,1312,5,Poor,36115,23,13872357
India,Rajasthan,2222,3,Poor,24177,0,18213231
India,Kerala,2425,1,Rich,12649,1,35913036
India,Uttar Pradesh,1805,3,Poor,42209,36,9935527
India,Haryana,757,3,Medium,37137,13,14847366
India,Maharashtra,3687,2,Medium,20622,4,193605751
India,Telangana,2873,4,Poor,35074,25,45860154
India,Kerala,4531,1,Medium,34580,28,46341667
India,Karnataka,1170,4,Rich,14760,28,42185866
India,Delhi,3690,1,Poor,16396,38,54886305
India,Uttar Pradesh,4634,5,Medium,28268,23,53142900
India,Haryana,3334,4,Rich,25425,25,89070856
India,Uttar Pradesh,1576,5,Medium,41496,17,21340870
India,Haryana,1373,4,Rich,32571,35,32587583
India,Telangana,1585,5,Poor,26110,6,32155677
India,Tamil Nadu,945,5,Rich,5652,35,21099210
India,West Bengal,2955,1,Rich,41201,34,33175895
India,Punjab,1839,2,Rich,14145,2,28685364
India,Maharashtra,3711,1,Medium,26192,33,105769495
India,Karnataka,632,3,Rich,8977,31,15571888
India,Telangana,3089,4,Medium,5973,38,47580940
India,Haryana,3492,3,Rich,2745,25,68787288
India,Delhi,2567,4,Medium,10688,25,103092292
India,Delhi,1229,5,Medium,30076,36,60745913
India,Maharashtra,4230,3,Medium,47177,15,210356947
India,Telangana,3991,2,Rich,14860,7,109553240
India,Tamil Nadu,3153,1,Medium,46348,22,40130584
India,Maharashtra,715,5,Rich,2935,2,63620858
India,West Bengal,1801,4,Medium,36241,31,23689987
India,Maharashtra,1572,5,Poor,35630,2,102775089
India,Karnataka,842,2,Poor,24652,30,9991572
India,Delhi,3871,1,Poor,37434,24,73905743
India,Telangana,1580,1,Medium,47652,40,22400147
India,Telangana,2925,2,Poor,9503,5,38180742
India,Delhi,4177,3,Medium,24170,4,190283829
India,Delhi,2075,4,Poor,32195,33,57952828
India,Gujarat,4977,2,Medium,20686,33,45247470
India,Tamil Nadu,4484,3,Medium,15162,10,66982511
India,Tamil Nadu,1209,2,Medium,35648,15,20406265
India,Uttar Pradesh,3372,3,Rich,30652,24,46998198
India,Delhi,844,2,Rich,4097,40,31705391
India,Karnataka,2545,4,Medium,25475,14,77742199
India,Delhi,912,3,Medium,45927,37,33697598
India,West Bengal,1743,1,Medium,47475,9,18015930
India,West Bengal,4987,5,Rich,10700,28,101888951
India,Telangana,4349,4,Rich,30367,10,159616084
India,Punjab,2276,5,Poor,18178,19,24120747
India,Gujarat,1747,1,Rich,13224,28,21717404
India,Uttar Pradesh,3147,2,Medium,5570,7,24632009
India,Kerala,1230,4,Poor,11991,35,11042284
India,Tamil Nadu,2812,1,Rich,35031,30,38671900
India,Tamil Nadu,4335,4,Poor,34000,0,81072424
India,Delhi,2229,3,Poor,27224,23,62980539
India,Kerala,2060,3,Medium,1620,33,17602747
India,Karnataka,1274,2,Medium,5671,29,22669126
India,Punjab,461,1,Medium,47993,18,4073263
India,West Bengal,4919,4,Medium,19926,26,59966600
India,Telangana,3733,1,Rich,18261,3,91944860
India,Haryana,1974,1,Poor,26793,26,14657895
India,Kerala,2112,5,Rich,14383,0,64331897
India,Rajasthan,527,4,Medium,23457,16,6145295
India,Telangana,991,2,Poor,2739,5,12307587
India,Tamil Nadu,3630,2,Rich,35055,9,96373869
India,Kerala,2472,1,Poor,16629,36,13898154
India,Tamil Nadu,4510,1,Medium,10216,10,45711293
India,Punjab,1067,2,Poor,44150,7,10621831
India,Rajasthan,389,5,Poor,10257,34,2948940
India,Rajasthan,4519,1,Rich,22959,31,36362895
India,Kerala,4447,1,Poor,37694,4,43228845
India,Telangana,1532,1,Rich,19431,23,25465720
India,Maharashtra,3397,4,Medium,36841,27,175159224
India,Gujarat,3921,4,Rich,15405,8,101905508
India,Kerala,3271,5,Medium,46938,9,88822107
India,Rajasthan,3724,5,Rich,15628,39,67019634
India,Telangana,4958,5,Poor,33812,27,92707462
India,West Bengal,3068,5,Medium,42553,16,62321863
India,Gujarat,851,3,Rich,44848,18,20029595
India,Gujarat,971,4,Poor,38790,16,12998396
India,Kerala,2894,5,Medium,26191,36,44321214
India,Telangana,4707,1,Medium,32090,12,67285977
India,Telangana,2725,5,Medium,28850,10,74481762
India,Uttar Pradesh,727,3,Poor,21948,4,5454563
India,Uttar Pradesh,1185,1,Rich,2273,33,7762717
India,Punjab,4849,2,Rich,9302,36,54906235
India,Haryana,4015,2,Rich,48136,8,122959144
India,Karnataka,1693,5,Medium,28411,38,47136106
India,Haryana,1825,2,Rich,46871,38,38052961
India,West Bengal,2258,4,Rich,48679,18,56184405
India,West Bengal,4394,3,Rich,34531,35,73641694
India,Punjab,4019,2,Rich,15102,5,58731756
India,Tamil Nadu,409,5,Medium,29424,33,7276616
India,Kerala,407,5,Rich,42384,21,11781580
India,Delhi,3875,3,Rich,27944,14,251518582
India,Tamil Nadu,1897,2,Poor,6958,9,16643672
